F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,split,session,dialogue_id,utterance_id,turn_name,emotion,wav_path
37.90568,0.19580448,29.61659,34.865498,47.1505,17.53391,36.90736,23.855097,68.304436,47.605476,0.35324168,0.9883419,0.13343395,0.23322284,0.4009986,0.26756465,4.2593355,4.481307,3.0733702,2.5030253,0.09773692,1.2264813,19.950336,0.71118766,-4.7076316,-3.9916787,14.5557165,1.119178,-12.036563,-1.0229548,0.022139361,0.7327305,1.2174051,0.4569822,6.6174355,0.39513204,11.368934,0.6527017,22.668297,0.30236512,692.43774,0.3439238,1266.0916,0.1753969,-134.7249,-0.6596137,1794.9213,0.117520325,913.13257,0.3614268,-135.8477,-0.60727763,2828.5227,0.104044855,1004.9389,0.38833228,-135.62904,-0.6122759,-13.038824,-0.51080275,21.56522,0.3298073,0.058789313,0.38953024,-0.004134529,-3.0949655,0.12504975,0.7959812,24.336426,0.29155442,-2.6627786,-7.680736,12.623703,1.8435211,-14.859713,-0.82770765,-4.987627,12.989246,0.02482069,0.001758399,0.08767691,2.0547945,2.8368795,0.1175,0.03269174,0.21499999,0.05678908,-32.632603,train,Session2,Ses02F_script03_2,22,Ses02F_script03_2_M023,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M023.wav
39.88777,0.11105023,34.93454,40.076973,43.186768,8.252228,96.59501,67.1744,35.423157,18.492043,0.4688905,0.73603445,0.18713173,0.33042243,0.749212,0.56208026,8.178728,5.4399385,4.563775,3.8596113,0.18184383,1.138119,23.03283,0.49775654,-13.788094,-1.1317595,7.1313143,2.2437725,-21.841991,-0.7391763,0.028703291,1.5508399,1.1478357,0.5971578,6.802202,0.5380802,3.3675888,2.4335668,17.85014,0.53126556,743.8507,0.29718563,1299.0132,0.14599873,-119.61116,-0.7701914,1790.7733,0.14510705,1062.918,0.32411507,-117.00415,-0.7520814,2760.762,0.11177807,992.7675,0.38437313,-119.14998,-0.7193698,-7.056808,-0.89252555,17.174074,0.5164861,0.045589037,0.58527464,-0.01111085,-1.4018639,0.26185453,0.8118065,26.609512,0.38062158,-18.004644,-0.8739,4.27275,4.5984216,-29.457819,-0.51048756,-5.0480924,14.118258,0.021886166,-0.00024203998,0.11835618,3.0769231,2.9310346,0.14411765,0.09744131,0.18625,0.13828751,-29.166262,train,Session2,Ses02F_script03_2,23,Ses02F_script03_2_F022,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F022.wav
35.947113,0.05915906,34.203026,36.962543,37.866016,3.6629906,5.037696,4.4565115,19.700949,0.0,0.16566814,0.5610525,0.08691306,0.1187148,0.26297572,0.17606267,2.1541872,1.428032,0.8884402,0.6419521,0.040303018,0.71960574,26.179035,0.42568025,3.9514549,2.4943762,15.126755,0.6999913,-7.739049,-1.2117208,0.019358935,0.89146984,1.1445494,0.6941241,9.34968,0.3302471,12.815408,0.63285756,30.907341,0.32867602,538.6316,0.22632264,1452.6147,0.080931455,-150.83258,-0.5417127,1634.836,0.07485401,1006.95886,0.18372141,-149.24236,-0.5170755,2761.151,0.058007725,959.0027,0.275478,-151.15733,-0.49160647,-18.405603,-0.36262032,29.409302,0.2926913,0.045200184,0.46593937,-0.012031534,-0.70783895,0.065618746,0.37457088,35.40997,0.26475212,2.5734599,3.7937284,16.170599,0.76896083,-13.3827915,-0.69829226,-12.348299,20.88976,0.0055637243,0.0024861635,0.031586666,2.857143,1.764706,0.15666667,0.10143415,0.29,0.3148809,-39.746773,train,Session2,Ses02F_script03_2,24,Ses02F_script03_2_F024,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F024.wav
37.32263,0.06439602,34.742912,36.706753,40.35219,5.609276,20.62634,10.806845,29.251053,7.194249,0.31853098,0.5999164,0.1588685,0.25110215,0.45056778,0.2916993,4.334976,1.909648,0.9812872,1.5935565,0.08909505,0.651372,29.031307,0.3669535,-7.6971006,-1.8079407,11.1874895,1.1774645,-20.425379,-0.6822241,0.01517274,1.0138367,1.0612135,0.6014007,8.247892,0.3337788,5.663355,1.6321483,23.87346,0.3817231,577.66956,0.29673502,1413.5464,0.10630544,-91.34915,-0.9941296,1619.8416,0.13676268,1030.3646,0.17113344,-82.99414,-1.0148202,2690.3604,0.07752638,1018.646,0.34464595,-88.151505,-0.91254985,-11.214932,-0.54627746,22.511667,0.32351157,0.03462571,0.71302384,-0.006684302,-1.7837684,0.11214438,0.52215,31.98162,0.26969156,-8.675049,-1.8113651,10.228183,1.536552,-22.655788,-0.65037113,-8.628318,18.499657,0.008086938,0.001075411,0.046265975,3.2432435,3.3519554,0.17999999,0.045825757,0.09833333,0.045246236,-34.370056,train,Session2,Ses02F_script03_2,25,Ses02F_script03_2_F025,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F025.wav
40.45686,0.08209148,36.958946,40.787014,43.967175,7.0082283,10.081906,15.442167,120.64825,73.341576,0.2146738,0.57987654,0.12613602,0.18683797,0.27850252,0.1523665,3.191824,1.4712228,1.828913,0.6846278,0.06717407,0.935322,23.538628,0.46952906,-1.4091139,-8.598979,13.164776,0.877801,-12.659431,-0.79604596,0.03725598,0.634472,1.3199483,0.46716174,8.997383,0.42380697,12.151737,0.58760184,19.92624,0.44352373,740.85895,0.22675583,1485.4241,0.25313777,-143.41179,-0.52948785,1767.0852,0.12068682,1001.35895,0.18059939,-133.97903,-0.57446796,2741.3604,0.06485726,990.5217,0.5355697,-135.77728,-0.54805034,-13.694883,-0.5024684,23.635801,0.33495453,0.030128822,0.6794038,-0.005906885,-2.4941149,0.10070541,0.77987254,25.785084,0.42587686,-0.12419941,-85.58636,12.795919,1.0383315,-16.61901,-0.66488165,-9.053897,17.538069,0.013179863,0.0010637124,0.049846087,4.9382715,5.0955415,0.065,0.03640055,0.10875,0.11857882,-37.813625,train,Session2,Ses02F_script03_2,26,Ses02F_script03_2_F026,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F026.wav
32.562775,0.17058896,28.03496,31.989279,34.14606,6.111101,82.616165,52.6172,13.860545,4.8548145,0.39556342,0.79320943,0.14566714,0.3200086,0.6330556,0.4873885,5.360281,4.624038,4.561682,4.3573265,0.12540798,0.95831615,25.74592,0.41460574,2.1874037,6.263589,14.483377,1.303059,-12.795454,-1.0787005,0.02386054,1.0318878,0.89910597,0.6052482,6.883413,0.41669196,8.609995,1.0594116,25.934797,0.40030688,664.17725,0.36587375,1429.4211,0.15863584,-94.669106,-0.95788366,1693.3499,0.15620477,1093.4736,0.34035292,-97.487404,-0.86273146,2813.2195,0.101511426,1041.4028,0.41349617,-99.93191,-0.82086277,-13.226211,-0.64975804,24.36678,0.34846509,0.033034608,0.62083703,-0.0086101,-1.3919997,0.16373853,0.7244837,27.540504,0.36584005,5.401238,2.5769835,16.219349,1.3365895,-13.592036,-1.1342313,-7.8636765,18.758839,0.009986899,0.00406789,0.078332305,3.9130435,3.1111112,0.17571428,0.16421737,0.12571429,0.110693544,-30.021345,train,Session2,Ses02F_script03_2,27,Ses02F_script03_2_M027,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M027.wav
30.423672,0.17412439,25.84755,29.594198,34.664833,8.817284,52.811153,29.32138,29.890594,14.549701,0.40663043,0.59329766,0.19939893,0.35348892,0.59733295,0.39793402,6.40637,3.938006,4.6338344,1.9294672,0.12108077,0.79788345,27.417536,0.42283067,-1.8426754,-7.7945986,19.63317,0.8170812,-10.760652,-1.5805621,0.01975871,1.1112937,1.0719037,0.7365694,6.4579773,0.47219428,7.848398,0.86672235,24.104673,0.38425696,661.3662,0.37015885,1353.4128,0.17374623,-75.11953,-1.165519,1690.837,0.15755087,1046.3563,0.28495133,-79.24438,-1.0222247,2749.3218,0.10038243,932.22174,0.3256712,-81.69107,-0.9716121,-12.737576,-0.60599583,22.02808,0.39856473,0.035688393,0.66118276,-0.008268517,-2.0531573,0.13599645,0.71953636,30.251104,0.31784296,1.0106646,14.279424,19.763262,0.8648989,-10.506575,-1.7708851,-5.3787456,14.910083,0.012336183,0.002986546,0.091659315,4.3804755,2.5188916,0.257,0.17135051,0.12526315,0.12592264,-30.504692,train,Session2,Ses02F_script03_2,28,Ses02F_script03_2_M028,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M028.wav
38.170742,0.14829071,34.728195,38.510876,43.16186,8.433666,55.3862,31.253735,57.152405,35.610634,0.49087358,0.6572848,0.24481788,0.39394993,0.7107621,0.4659442,5.6003003,2.5225072,4.1888385,1.764812,0.18186334,0.9523135,26.506907,0.35680577,-12.685181,-1.0302652,11.200904,1.4420681,-18.677065,-0.6046977,0.026948411,1.057722,1.3277893,0.59774774,6.8293223,0.5635238,6.752369,1.1562309,18.911818,0.49074233,727.1453,0.3540266,1392.8578,0.14377643,-88.35297,-1.0087191,1715.8085,0.13380443,1118.1781,0.26570368,-78.29501,-1.0661739,2764.1926,0.08926106,1083.6643,0.4589544,-82.6241,-0.9735501,-9.202702,-0.81076694,20.797024,0.38220897,0.04522625,0.49724692,-0.0047440333,-2.786273,0.20841831,0.87684894,28.053923,0.31145543,-13.845545,-0.99428976,9.42669,1.647145,-20.574682,-0.5692545,-7.070738,15.146188,0.035598233,-0.00583251,0.1367882,3.1250002,2.9473684,0.21428572,0.2196658,0.105,0.115186185,-29.539288,train,Session2,Ses02F_script03_2,29,Ses02F_script03_2_F028,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F028.wav
31.20099,0.12302893,28.351414,31.474957,33.53694,5.185528,47.872055,20.906364,49.71582,44.41288,0.29598483,0.5989386,0.12989156,0.25696036,0.43034136,0.3004498,3.6504862,2.4258707,3.2506733,2.3313053,0.07875537,0.7403386,25.95899,0.63843614,-2.199683,-6.015433,13.721105,1.1207346,-13.543957,-1.0965987,0.018502168,1.2681783,1.1768211,0.98595417,6.864579,0.50817585,0.9320265,8.537736,24.939526,0.32709986,548.964,0.32552317,1404.8568,0.14770637,-117.88432,-0.79642695,1531.1553,0.16728704,1086.0342,0.24741824,-118.03682,-0.75745475,2661.3645,0.08660449,953.28204,0.416225,-122.83995,-0.68355334,-11.570247,-0.6601678,24.870169,0.2955232,0.040471833,0.5531481,-0.008798487,-1.7743014,0.10295931,0.52179587,35.594826,0.22932519,-2.1072395,-6.172724,9.149756,1.6893423,-18.837929,-0.86059916,-4.972738,13.933952,0.011720967,0.0043914625,0.059709787,3.9622643,2.0952382,0.20272727,0.16113748,0.2325,0.15078267,-35.03353,train,Session2,Ses02F_script03_2,30,Ses02F_script03_2_M029,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M029.wav
35.76915,0.15276541,31.896334,32.95062,40.995274,9.09894,14.7664585,7.222028,913.11993,0.0,0.45180246,0.7596301,0.18078896,0.2941675,0.65593576,0.4751468,4.2002716,2.584952,1.8720789,1.5721548,0.17093919,1.2750027,22.675795,0.47276244,-8.273029,-2.047035,6.7850537,2.5159397,-19.92457,-0.54795337,0.02030153,1.1278449,1.2076107,0.556985,4.0552893,0.7290788,0.03654537,177.45,21.605133,0.47293776,687.16833,0.34799007,1417.9606,0.14944369,-122.691246,-0.7746297,1668.2651,0.17420381,1195.6014,0.3061193,-120.78068,-0.75582623,2743.5415,0.095670976,1038.416,0.65069205,-125.057526,-0.6903464,-5.368198,-1.4696258,20.128609,0.50896746,0.029856043,0.5364534,-0.0045642396,-2.5761666,0.23222986,1.1185225,22.343723,0.620134,-4.3113327,-4.272227,2.1997054,5.063323,-27.413385,-0.3096116,-4.724757,19.147758,0.014463655,0.009500613,0.13479748,1.6483517,1.6949153,0.24,0.20066555,0.48999998,0.26999998,-29.869602,train,Session2,Ses02F_script03_2,31,Ses02F_script03_2_F029,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F029.wav
30.142002,0.21294706,22.445429,30.378296,36.907665,14.462236,94.58582,65.43913,68.85937,54.53433,0.3113179,0.6652419,0.13966697,0.24900544,0.43857345,0.29890648,6.754297,3.9801638,4.073905,1.8824797,0.10436615,0.8586377,24.872496,0.47289148,-1.1040099,-12.159564,19.362812,0.851929,-8.999527,-1.2099391,0.023754118,0.82421345,1.437614,0.6287213,4.9533587,0.6492705,9.081932,0.947023,22.836634,0.331538,642.3087,0.36114472,1293.7848,0.16785987,-114.38082,-0.7832611,1681.5192,0.14259107,988.3622,0.32744,-110.28663,-0.779307,2691.6675,0.08995141,912.6147,0.27834463,-112.19046,-0.7481146,-11.556042,-0.5727115,20.827213,0.383576,0.039203573,0.6809886,-0.0032027615,-3.561062,0.14230764,0.7132548,27.87124,0.35566023,-0.48621306,-25.40494,20.330322,0.8001755,-9.038142,-1.2577454,-7.8109474,17.45782,0.017836863,0.004104213,0.06993407,5.0,3.3816426,0.13714285,0.077683285,0.14692307,0.109149486,-33.0865,train,Session2,Ses02F_script03_2,32,Ses02F_script03_2_M030,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M030.wav
37.23391,0.09536282,35.01364,36.8908,39.580727,4.5670853,38.05744,23.350649,23.988892,41.77309,0.23820746,0.5260325,0.14180423,0.21397233,0.33452407,0.19271983,2.3190143,1.6241413,1.5719193,0.78916883,0.06780466,0.6847049,29.987377,0.2849108,-1.6530333,-8.362445,14.376673,1.004072,-13.915622,-0.7433484,0.018862272,1.0717934,1.1033667,0.7391171,9.294364,0.33614343,9.946401,0.84150046,23.027008,0.4593133,728.5738,0.29432645,1364.4927,0.17285934,-99.41111,-0.8949457,1795.5048,0.15120086,1067.1876,0.3410392,-100.60202,-0.8160316,2815.7827,0.1009665,986.6411,0.33355805,-103.00112,-0.77696836,-15.531104,-0.4919019,25.291569,0.28970855,0.032651253,0.6677656,-0.010496677,-1.1560903,0.08400144,0.54598904,32.648468,0.22774442,-1.4324452,-10.639374,16.120659,0.9600656,-16.600813,-0.66773224,-10.6596155,21.661375,0.004838116,0.0024885684,0.048168056,3.1914895,3.2345016,0.16666666,0.1139688,0.12083333,0.10742892,-36.123035,train,Session2,Ses02F_script03_2,33,Ses02F_script03_2_F030,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F030.wav
33.557053,0.050008256,31.752007,33.85015,35.24482,3.492813,15.851079,5.5855436,25.931623,6.3592587,0.1684047,0.9205117,0.07063474,0.08847982,0.26670775,0.19607301,1.2942151,0.5397723,1.028252,0.31165183,0.043903925,1.0501244,28.531778,0.33033907,-2.7896674,-4.1676064,14.602289,0.7674355,-10.655937,-0.46820274,0.014267653,0.87360734,1.2159,0.64014626,6.182528,0.39248416,5.034204,1.3716259,26.240973,0.34401605,822.26685,0.19776724,1488.2665,0.1210597,-148.75916,-0.5715926,1761.1705,0.11818802,1191.9867,0.18731692,-148.77182,-0.55931574,2881.4062,0.07575784,834.17267,0.33887857,-152.4846,-0.5048483,-9.067502,-1.149418,25.975653,0.3663084,0.032890707,0.43279225,0.00017721206,52.494896,0.10529881,0.4420243,37.635555,0.17695595,-9.193947,-2.0284243,2.0785687,7.0866218,-13.120051,-0.35828605,-11.634602,18.958725,-0.005386226,0.0059172073,0.021604348,1.3513514,0.6993007,0.39,0.0,0.505,0.225,-39.77925,train,Session2,Ses02F_script03_2,34,Ses02F_script03_2_F031,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F031.wav
27.960287,0.16646884,23.686718,27.930792,30.520277,6.833559,37.181637,15.670431,32.374863,19.753922,0.27373618,0.7237526,0.10582173,0.22113936,0.41018236,0.30436063,3.9287775,2.8305545,3.265934,2.1917026,0.07407007,0.92681175,23.391546,0.51916057,2.0194993,7.6137595,20.433178,0.7480841,-12.427245,-1.2446637,0.02382017,1.1043451,1.2594795,0.6342917,4.964935,0.44231936,2.6667838,2.4339607,23.86492,0.33431002,544.00433,0.37260917,1366.836,0.16135952,-106.7229,-0.89762205,1605.8616,0.16338037,971.34534,0.38237888,-108.64534,-0.8124538,2683.9993,0.086650044,775.6265,0.322804,-109.35538,-0.79992557,-13.56397,-0.49814215,21.165903,0.34582737,0.0365009,0.6926095,-0.008638448,-1.5441536,0.10327253,0.67540383,26.312086,0.4225588,7.4122925,1.9836891,22.548132,0.76609385,-17.357252,-1.0637251,-7.5068297,15.100412,0.011727044,0.00462936,0.044948123,3.8348083,2.3952096,0.19999999,0.17,0.19749999,0.17935647,-34.095665,train,Session2,Ses02F_script03_2,35,Ses02F_script03_2_M033,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M033.wav
34.931126,0.07022884,33.11937,34.886307,36.95774,3.8383713,19.226816,8.470385,16.492441,8.806618,0.26592273,0.82016623,0.121415064,0.19580285,0.379549,0.25813395,4.2639966,3.6816852,1.9883523,1.3051374,0.070840515,1.0386254,26.48096,0.3939861,-2.3813088,-6.3756514,15.47454,0.81971306,-14.180412,-0.7414762,0.020431073,0.93129003,1.1992321,0.75008845,7.0645456,0.44576052,4.0196605,2.3754573,20.477268,0.44834566,600.7261,0.32147923,1454.5051,0.1679794,-108.89004,-0.8460051,1637.5955,0.10257976,1127.475,0.32474297,-106.13306,-0.81734335,2665.9336,0.07525593,965.8591,0.35529333,-108.50356,-0.7768314,-11.378722,-0.5650355,20.241335,0.33347657,0.03495065,0.57294625,-0.009492434,-1.3043203,0.09930514,0.90797216,30.327137,0.25647473,-7.8282676,-2.0571413,14.696302,0.9905282,-16.966127,-0.7397812,-11.700164,18.92256,0.00892027,-0.001557285,0.04278626,2.7363183,3.7783375,0.126,0.08380931,0.110625,0.07386379,-35.225384,train,Session2,Ses02F_script03_2,36,Ses02F_script03_2_F032,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F032.wav
30.310728,0.14029075,26.65485,29.547348,36.551117,9.896267,32.154728,17.244728,17.38214,2.8554752,0.3544546,0.68515575,0.13389623,0.31843913,0.6143013,0.4804051,4.8684244,3.883807,4.456209,2.271299,0.09410087,0.82612246,23.985516,0.49927476,-0.24315806,-48.169395,17.378263,0.66365,-13.3566265,-1.0370286,0.013501681,0.7508114,1.2054496,0.67136246,5.965817,0.4916186,2.8671622,2.187646,22.610044,0.34853354,577.77405,0.40974072,1321.2914,0.16961947,-79.41998,-1.1651267,1602.1208,0.1720412,974.7974,0.32848766,-79.866356,-1.06389,2645.6252,0.09549341,847.8186,0.340186,-83.346466,-0.9878144,-10.350666,-0.5364694,19.923277,0.3419802,0.04160862,0.5256123,-0.0041884976,-2.2445078,0.124713846,0.63190454,27.460638,0.3265524,-2.5035791,-4.3711,18.900488,0.7204994,-15.037786,-0.95886296,-8.224168,15.868207,0.0014226794,0.0074273176,0.045353144,3.4351146,3.1496062,0.195,0.112472214,0.11571428,0.120339654,-32.089863,train,Session2,Ses02F_script03_2,37,Ses02F_script03_2_M034,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M034.wav
23.444626,0.21493933,19.904001,21.041767,25.465813,5.5618114,11.62938,4.257624,22.623066,7.8541555,0.18850055,0.6971788,0.05849883,0.16817391,0.28596002,0.22746119,3.1804774,2.3960454,2.584438,1.2780972,0.046143774,0.9378049,19.874838,0.71611536,3.9645562,2.9052026,22.038033,0.6479223,-2.9585261,-2.584354,0.023510017,0.8040205,1.2440966,0.74649817,3.7640533,0.38995323,7.0912056,0.54098004,23.806082,0.29672682,549.7006,0.40205574,1347.5536,0.15683685,-134.08333,-0.66175836,1602.9429,0.15285917,854.4113,0.30242747,-134.61655,-0.6279512,2657.3118,0.09803411,822.3755,0.29603103,-135.00922,-0.62258524,-13.69901,-0.45636186,21.51491,0.34571633,0.011807065,1.9319263,0.0029180842,2.8162951,0.07536188,0.5948072,24.361727,0.45664677,9.280943,1.256077,33.554962,0.51075906,-0.4562583,-15.756177,-7.258196,16.015543,0.002084259,0.013279428,0.03064542,4.1509438,1.923077,0.17999999,0.1360882,0.265,0.24370405,-38.805576,train,Session2,Ses02F_script03_2,38,Ses02F_script03_2_M035,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M035.wav
37.779465,0.08823993,35.165073,36.67677,39.61866,4.4535866,17.456581,16.264078,102.77062,87.62307,0.23348503,0.7364979,0.07106721,0.17204723,0.38260362,0.3115364,3.1690328,2.9503086,2.9097269,2.5947158,0.06917326,0.9403521,26.60856,0.40834305,-1.3533098,-9.902047,13.687717,0.81875956,-13.143296,-0.80523723,0.014324141,0.837848,0.89288235,0.6195599,9.76547,0.21920824,9.300186,0.84116894,26.596617,0.3900809,638.95886,0.33212084,1439.2164,0.12404029,-131.69914,-0.681327,1656.2086,0.14952144,1167.1498,0.27530646,-129.66226,-0.6496907,2694.0527,0.09652733,985.7893,0.41156146,-131.92397,-0.6168475,-15.3109865,-0.5441398,25.592749,0.2827049,0.04470346,0.3745838,-0.010643263,-0.9745275,0.115796626,0.52288765,35.281445,0.19588596,-4.9587755,-3.3652194,11.298617,1.421831,-19.682678,-0.5268305,-10.775666,18.782448,0.0017933139,0.0051164487,0.03987483,3.097345,1.8099548,0.21249999,0.0449305,0.25399998,0.24137937,-35.367954,train,Session2,Ses02F_script03_2,39,Ses02F_script03_2_F034,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F034.wav
27.519255,0.04161028,26.601143,27.569937,28.111698,1.5105553,147.68053,171.78285,8.574289,15.036317,0.22449416,0.928515,0.057871006,0.09306067,0.38196003,0.32408902,3.5067267,2.086015,3.6928852,2.3571904,0.065910004,1.051294,23.619148,0.4194915,3.5867093,2.4660878,20.669584,0.54891187,-12.153847,-1.1212423,0.0174496,0.50853866,0.939362,0.57994574,5.0122914,0.51516825,7.2190185,0.9032691,25.849344,0.3442986,577.9685,0.3798795,1291.0264,0.14263055,-146.31995,-0.5755468,1652.9077,0.19881414,897.49994,0.24481839,-148.16861,-0.53585285,2716.4172,0.12393776,839.79034,0.35311943,-148.82574,-0.5259654,-13.021449,-0.5667918,20.371424,0.43843433,0.03648184,0.5286575,-0.009073757,-1.6577193,0.15784518,0.298608,28.206177,0.37024307,5.166595,1.7111503,26.138853,0.39578736,-17.39624,-1.1675589,-10.565562,18.202082,0.003054515,0.0043700007,0.030993097,2.8708136,1.9607843,0.1375,0.10638961,0.28,0.25837955,-34.556644,train,Session2,Ses02F_script03_2,40,Ses02F_script03_2_M036,angry,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M036.wav
